PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
00P0001,3.13,0.04,0.17,72.2,0.67,0.02,5.46,0.31,1.21,0.57,1.33,0.2,0.01,0.01,12.02,0.08,0,0.54,0.06,0.19,0.14,0.14,-1.171182982,1220.22,12.36,,,-2.813410717,307.1807365,-0.64012892,0.294524874,0.348747618,0.342279586
00P0006,4.32,0.07,0.13,72.53,0.81,0.02,6.91,0.49,1.46,0.82,1.81,0.27,0.01,0,12.07,0.1,0,0.68,0.09,0.24,0.2,0.19,-0.713349888,1219.59,12.27,,,-2.407945609,252.9157464,-0.75325719,0.297219279,0.847793318,0.59829336
00P0011,4.12,0.08,0.25,71.08,0.81,0.02,5.86,0.45,1.31,0.77,1.6,0.26,0.01,0.01,11.83,0.1,0,0.57,0.08,0.21,0.19,0.17,-0.798507696,1220.99,12.295,,,-2.525728644,262.1957868,-0.55438121,0.037498149,0.562166973,0.579249221
00P0016,4.64,0.09,0.13,74.07,0.74,0.02,7.73,1.09,1.62,1.24,1.57,0.29,0.01,0,12.33,0.09,0,0.76,0.19,0.26,0.31,0.17,0.086177696,1240.38,11.8,,,-1.660731207,289.8702325,-0.754644877,0.197446112,0.765417005,0.620192861
00P0021,3.94,0.05,0.1,70.01,0.82,0.02,6.64,0.75,1.75,0.99,1.6,0.25,0.01,0,11.65,0.1,0,0.65,0.13,0.28,0.24,0.17,-0.287682072,1229.19,12.01,,,-2.040220829,269.594401,-0.794582978,0.18330882,0.778219092,0.821432664
00P0041,6.24,0.18,0.07,52.97,0.87,0.01,6.76,0.55,0.68,0.75,1.69,0.39,0.03,0,8.82,0.11,0,0.66,0.1,0.11,0.19,0.18,-0.597837001,812.52,5.35,,,-2.302585093,-347.8597563,0.478040103,0.231245949,0.079763738,0.465579582
00P0043,3.17,0.05,0.08,63.17,0.41,0,5.95,1.51,2.24,0.48,2.55,0.2,0.01,0,10.51,0.05,0,0.58,0.27,0.36,0.12,0.27,0.412109651,894.18,6.42,,,-1.30933332,269.3384707,-1.807033078,-0.70199293,0.699554514,0.751318319
00P0052,2.27,0.04,0.09,56.05,0.35,0.02,7.87,9.46,0.83,1.27,1.63,0.14,0.01,0,9.33,0.04,0,0.77,1.69,0.13,0.32,0.17,2.247072383,248.11,11.335,,,0.524728529,-366.1319331,-0.943912231,0.483688572,-1.581068375,0.110535038
00P0054,2.74,0.02,0.13,59.55,0.39,0.02,8.83,6.48,0.55,1.38,1.54,0.17,0,0,9.91,0.05,0,0.87,1.16,0.09,0.34,0.16,1.86872051,237.95,11.63,,,0.148420005,-556.9774075,-0.653114546,1.020487217,-1.050216223,0.156167526
00P0055,2.16,0.03,0.08,59.7,0.33,0.02,7.34,8.94,0.7,1.2,1.63,0.14,0,0,9.94,0.04,0,0.72,1.59,0.11,0.3,0.17,2.190535589,241.31,11.675,,,0.463734016,-419.7273015,-1.056904126,0.929841377,-1.371598157,0.248390795
00P0186,2.57,0.05,0.08,57.59,0.28,0,8.88,2.52,2.84,0.81,2.11,0.16,0.01,0,9.58,0.04,0,0.87,0.45,0.46,0.2,0.22,0.924258902,913.11,6.415,,,-0.798507696,371.7239672,-1.743026541,-1.187894116,0.306367239,0.611712144
00P0189,1.87,0.02,0.02,62.84,0.3,0,8.11,2.2,2.73,0.38,1.93,0.12,0,0,10.46,0.04,0,0.8,0.39,0.44,0.09,0.2,0.78845736,895.16,6.315,,,-0.94160854,330.6082087,-1.884932156,-0.589074965,0.409135266,0.563042464
00P0192,7.78,0.14,0.31,41.76,0.86,0.02,13.48,3.2,1.86,3.34,0.76,0.49,0.02,0.01,6.95,0.11,0,1.32,0.57,0.3,0.83,0.08,1.16315081,1156.11,5.81,,,-0.562118918,-14.54396739,1.084414686,-1.188782337,-0.588507062,1.105264468
00P0194,5.45,0.07,0.11,51.84,0.69,0,10.36,3.33,2.74,2.1,2.43,0.34,0.01,0,8.63,0.09,0,1.02,0.59,0.44,0.52,0.26,1.202972304,450.2,10.1,,,-0.527632742,-323.6483548,-1.056846581,-1.489059317,0.500289485,1.317412199
00P0195,4.7,0.08,0.19,53.09,0.52,0.01,8.79,3.52,2.09,1.57,2.19,0.29,0.01,0.01,8.84,0.06,0,0.86,0.63,0.34,0.39,0.23,1.25846099,759.66,6.47,,,-0.46203546,70.19191069,-0.971947419,-1.327381446,-0.098242657,0.806626347
00P0198,7.61,0.06,0.15,51.28,0.99,0.02,5.36,0.62,1.43,0.77,1.16,0.48,0.01,0.01,8.54,0.12,0,0.53,0.11,0.23,0.19,0.12,-0.478035801,1332.07,9.55,,,-2.207274913,89.96161742,0.512804714,0.00852003,0.211202337,1.309943257
00P0199,2.13,0.06,0.05,64.63,0.29,0.01,5.21,0.99,1.7,0.35,0.95,0.13,0.01,0,10.76,0.04,0,0.51,0.18,0.27,0.09,0.1,-0.010050336,1313.27,9.5,,,-1.714798428,498.0747964,-1.049244875,0.56055072,0.051813509,0.494058779
00P0200,2.52,0.05,0.06,60.29,0.29,0.01,5.91,1.01,1.84,0.54,1.56,0.16,0.01,0,10.04,0.04,0,0.58,0.18,0.3,0.13,0.17,0.009950331,1334.77,9.51,,,-1.714798428,586.6243104,-1.262750291,0.009055689,0.221969746,0.617072516
00P0201,4.09,0.07,0.11,57.32,0.63,0.01,5.2,0.73,1.51,0.5,1.4,0.26,0.01,0,9.54,0.08,0,0.51,0.13,0.24,0.12,0.15,-0.314710745,1313.09,9.425,,,-2.040220829,320.332008,-0.537459852,0.440329378,0.267103885,0.912084519
00P0202,6.84,0.08,0.1,51.37,0.84,0.01,6.01,0.42,0.95,0.65,1.89,0.43,0.01,0,8.55,0.11,0,0.59,0.07,0.15,0.16,0.2,-0.867500568,1235.4,8.245,,,-2.659260037,34.97125966,0.17745499,0.542575157,0.373792105,1.051461816
00P0203,4.06,0.06,0.07,61.05,0.55,0.01,6.5,1.13,1.82,0.67,1.43,0.25,0.01,0,10.16,0.07,0,0.64,0.2,0.29,0.17,0.15,0.122217633,1286.95,8.715,,,-1.609437912,382.6958289,-0.764445227,0.131649426,0.323607807,0.756898064
00P0204,5.18,0.04,0.13,58.19,0.75,0.01,7.55,0.84,1.56,1.04,1.53,0.32,0.01,0,9.69,0.09,0,0.74,0.15,0.25,0.26,0.16,-0.174353387,1293.87,8.49,,,-1.897119985,261.2558401,-0.316953273,0.186209263,0.369432515,0.863674633
00P0246,1.94,0.05,0.2,34.59,0.29,0.01,6.22,16.51,1.65,5.73,1.83,0.12,0.01,0.01,5.76,0.04,0,0.61,2.94,0.27,1.42,0.19,2.803966258,130.18,11.595,,,1.078409581,-318.78019,-1.425735603,-1.386497437,-2.664078267,2.567901548
00P0297,2.96,0.07,0.1,56.64,0.43,0,6.65,1.43,3.27,0.65,2.76,0.19,0.01,0,9.43,0.05,0,0.65,0.26,0.53,0.16,0.29,0.357674444,1368.78,12.73,,,-1.347073648,865.5979712,-2.21331506,-1.688890389,0.929487271,1.17566434
00P0304,2.8,0.05,0.16,56.28,0.37,0,8.36,2,3.52,0.57,2.77,0.18,0.01,0.01,9.37,0.05,0,0.82,0.36,0.57,0.14,0.29,0.693147181,946.12,4.34,,,-1.021651248,559.3722881,-2.153751264,-2.509486039,0.672273737,0.793234554
00P0306,3.85,0.07,0.12,56.13,0.52,0,6.25,1.93,3.1,0.92,2.24,0.24,0.01,0,9.34,0.07,0,0.61,0.34,0.5,0.23,0.24,0.657520003,841.94,5.01,,,-1.078809661,175.482307,-1.72237673,-1.316393853,0.791424111,1.421732623
00P0307,10.74,0.08,0.24,48.52,0.82,0,5.38,1.77,2.78,0.71,2,0.67,0.01,0.01,8.08,0.1,0,0.53,0.32,0.45,0.18,0.21,0.570979547,869.45,5.125,,,-1.139434283,-173.8444225,-0.250390254,-1.546153386,0.757487506,1.858193918
00P0308,7.5,0.12,0.11,41.78,0.89,0.02,5.75,1.08,1.47,1.01,0.92,0.47,0.02,0,6.95,0.11,0,0.56,0.19,0.24,0.25,0.1,0.076961041,742.77,6.245,,,-1.660731207,-535.4568947,0.673212731,0.180542348,-0.068694005,1.441778917
00P0313,2,0.04,0.25,63.13,0.37,0.01,7.47,6.55,0.85,2.6,1.89,0.13,0.01,0.01,10.51,0.05,0,0.73,1.17,0.14,0.64,0.2,1.87946505,482.51,8.44,,,0.157003749,-166.6939777,-1.070217775,-0.216641154,-0.867507339,0.576342125
00P0314,2.01,0.03,0.15,38.04,0.3,0.01,6.54,21.56,0.48,3.27,1.46,0.13,0,0.01,6.33,0.04,0,0.64,3.84,0.08,0.81,0.15,3.070839746,482.51,8.44,,,1.345472367,89.73537608,-0.94775636,0.117547566,-3.99557811,1.100789502
00P0317,3.82,0.06,0.21,42.42,0.45,0.01,11.32,13.97,0.44,5.15,2.38,0.24,0.01,0.01,7.06,0.06,0,1.11,2.49,0.07,1.28,0.25,2.636912173,223.62,10.155,,,0.91228271,-401.2616872,-0.506508484,-0.828160527,-2.353183488,1.198428505
00P0318,3.45,0.11,0.17,63.95,0.58,0.02,9.24,0.77,1.54,0.89,4.36,0.22,0.02,0.01,10.64,0.07,0,0.91,0.14,0.25,0.22,0.46,-0.261364764,313.18,9.14,,,-1.966112856,-158.2578391,-1.799621236,-2.037780064,0.942283058,-0.057776566
00P0319,3.2,0.05,0.18,46.27,0.41,0.01,9.67,13.12,0.3,4.54,1.99,0.2,0.01,0.01,7.7,0.05,0,0.95,2.34,0.05,1.13,0.21,2.574137784,311.64,8.915,,,0.850150929,-326.4416833,-0.54654867,-0.379171196,-2.342293666,1.04007497
00P0320,1.84,0.04,0.13,36.51,0.29,0.01,5.34,15.79,0.13,3.69,1.05,0.12,0,0,6.08,0.04,0,0.52,2.82,0.02,0.91,0.11,2.759376828,311.64,8.915,,,1.036736885,-420.1210023,-0.56936099,1.226654338,-3.151751439,1.631065395
00P0321,0.57,0.02,0.09,10.59,0.09,0,1.74,44.88,0.2,0.98,0.4,0.04,0,0,1.76,0.01,0,0.17,8,0.03,0.24,0.04,3.803992261,449.01,7.53,,,2.079441542,694.9331947,-1.301630971,1.24471926,-8.766577442,0.663736724
00P0347,2.91,0.08,0.1,58.39,0.38,0.01,8.2,1.18,3.39,0.53,2.41,0.18,0.01,0,9.72,0.05,0,0.8,0.21,0.55,0.13,0.26,0.165514438,1368.78,12.73,,,-1.560647748,861.602947,-2.074760638,-1.69250275,0.89787577,0.885221992
00P0353,3.32,0.16,0.18,59.65,0.45,0,6.36,1.52,3.46,0.66,1.93,0.21,0.02,0.01,9.93,0.06,0,0.62,0.27,0.56,0.16,0.2,0.418710335,1368.78,12.73,,,-1.30933332,835.106438,-1.697393961,-2.195149921,0.634281911,0.967849165
00P0357,6.8,0.12,0.19,46.45,0.68,0.01,14.2,4.67,2.8,3.29,0.95,0.43,0.02,0.01,7.73,0.09,0,1.39,0.83,0.45,0.82,0.1,1.541159072,1112.59,14.62,,,-0.186329578,210.6751657,0.244525091,-2.016629561,-0.486964685,1.033509114
00P0362,9.84,0.2,0.36,46.03,1.32,0,13.69,5.3,2.58,2.75,0.8,0.62,0.03,0.01,7.66,0.17,0,1.34,0.94,0.42,0.68,0.09,1.667706821,607.01,9.01,,,-0.061875404,-592.8926276,1.302521657,-1.968062491,-0.302980553,1.147836814
00P0682,0.04,0,0.1,1.18,0.01,0,0.09,48.79,1,2.29,0.05,0,0,0,0.2,0,0,0.01,8.7,0.16,0.57,0.01,3.887525374,1011.81,12.33,,,2.163323026,1480.010616,-1.762617164,0.597473292,-9.350849142,1.746859332
01N0167,3.89,0.12,0.1,59.26,0.61,0.02,10.27,0.84,0.82,0.84,1.96,0.24,0.02,0,9.86,0.08,0,1.01,0.15,0.13,0.21,0.21,-0.174353387,1006.02,12.355,,,-1.897119985,85.15610075,-0.178037232,0.129242702,0.018367474,-0.231690126
01N0172,4.74,0.11,0.19,58.08,0.61,0.02,9.39,1.3,0.79,0.9,2,0.3,0.02,0.01,9.67,0.08,0,0.92,0.23,0.13,0.22,0.21,0.262364264,1002.46,12.405,,,-1.46967597,102.5711987,-0.031084254,-0.401643509,-0.15942794,-0.144238976
01N0331,2.71,0.03,0.1,69.26,0.58,0.02,5.89,0.03,0.76,0.47,1.38,0.17,0,0,11.53,0.07,0,0.58,0,0.12,0.12,0.15,-3.506557897,1290.59,11.285,,,,294.6084649,-0.689065983,1.361100731,0.354361643,0.406392568
01N0355,5.96,0.07,0.12,65.64,0.68,0.01,13.91,0.76,2.42,2.81,1.86,0.37,0.01,0,10.93,0.09,0,1.36,0.13,0.39,0.7,0.2,-0.274436846,1371.31,12.76,,,-2.040220829,449.0268438,-0.56740367,-1.079115934,0.927286082,0.783892633
01N0356,7.2,0.14,0.16,60.03,0.85,0.01,16.34,0.56,1.88,2.24,1.97,0.45,0.02,0.01,9.99,0.11,0,1.6,0.1,0.3,0.56,0.21,-0.579818495,1499.71,12.64,,,-2.302585093,530.91129,0.377886416,-1.633039525,0.446273934,-0.095241864
01N0364,2.04,0.05,0.14,69.42,0.51,0.03,8.07,1.55,1.28,0.99,1.69,0.13,0.01,0,11.55,0.06,0,0.79,0.28,0.21,0.24,0.18,0.438254931,1666.01,20.515,,,-1.272965676,884.7412435,-1.058019374,0.341414349,0.214101926,0.150715793
01N0367,7.03,0.08,0.1,54.62,0.84,0.02,17.95,0.46,0.39,3.45,2.61,0.44,0.01,0,9.09,0.11,0,1.76,0.08,0.06,0.86,0.28,-0.776528789,1346.54,18,,,-2.525728644,182.9256515,0.713579704,-0.230472967,0.289783402,0.046830817
01N0368,5.11,0.07,0.05,69.48,0.74,0.03,12.25,0.35,0.5,1.57,1.84,0.32,0.01,0,11.56,0.09,0,1.2,0.06,0.08,0.39,0.2,-1.049822124,1361.84,17.905,,,-2.813410717,302.696868,0.059213912,0.614657836,0.371936345,-0.228985608
01N0548,3.7,0.04,0.13,71.35,1,0.03,11.82,0.41,1.35,0.93,2.29,0.23,0.01,0,11.88,0.13,0,1.16,0.07,0.22,0.23,0.24,-0.891598119,1173.33,11.51,,,-2.659260037,224.9552045,-0.466017669,-0.045532542,0.855280576,-0.058589358
01N0565,2.85,0.12,0.15,67.64,0.39,0.02,9.26,1.12,1.49,0.7,1.89,0.18,0.02,0.01,11.26,0.05,0,0.91,0.2,0.24,0.17,0.2,0.113328685,609.68,6.26,,,-1.609437912,-55.48146202,-0.890484954,-0.787824278,0.075962819,-0.381053615
01N0571,8.9,0.05,0.23,48.01,1.45,0.01,20.19,0.22,0.14,0.56,1.58,0.56,0.01,0.01,7.99,0.18,0,1.98,0.04,0.02,0.14,0.17,-1.514127733,1487.45,12.47,,,-3.218875825,66.63728233,2.442903272,0.087658051,-0.341461323,-1.206814126
01N0572,7.13,0.09,0.27,54.25,1.33,0.01,14.83,1.77,0.35,0.8,1.92,0.45,0.01,0.01,9.03,0.17,0,1.45,0.32,0.06,0.2,0.2,0.570979547,1733.16,9.605,,,-1.139434283,480.2976502,1.393100844,0.054520066,-0.180317839,-0.431145255
01N0574,8.54,0.15,0.11,59.39,1.47,0.02,15.45,0.09,0.1,0.49,0.76,0.53,0.02,0,9.89,0.18,0,1.51,0.02,0.02,0.12,0.08,-2.407945609,1497.14,10.84,,,-3.912023005,-41.50540403,2.262788268,1.110100695,-0.054021284,-0.743246406
01N0583,3.87,0.03,0.04,80.62,0.65,0.03,9.25,0.87,1.15,0.88,2.07,0.24,0,0,13.42,0.08,0,0.91,0.16,0.19,0.22,0.22,-0.139262067,818.27,5.135,,,-1.832581464,-54.30673682,-1.043920168,0.585341639,0.856698671,0.05956295
01N0586,4.36,0.05,0.08,80.71,0.83,0.04,10.67,0.8,1.31,0.89,2.3,0.27,0.01,0,13.43,0.1,0,1.05,0.14,0.21,0.22,0.24,-0.223143551,817.51,5.105,,,-1.966112856,-55.53454224,-0.822028504,0.073353604,0.966650068,-0.193943062
01N0896,2.51,0.08,0.17,71.96,0.48,0.02,7.76,0.6,0.57,0.68,2.47,0.16,0.01,0.01,11.98,0.06,0,0.76,0.11,0.09,0.17,0.26,-0.510825624,220.07,12.665,,,-2.207274913,-526.5358901,-0.971279635,0.064524935,0.266040551,-0.301797313
01N0916,4.01,0.01,0.03,66.73,0.6,0.01,8.48,0.06,0.1,0.26,1.07,0.25,0,0,11.11,0.08,0,0.83,0.01,0.02,0.06,0.11,-2.813410717,1189.6,15.205,,,-4.605170186,32.78670809,0.199664551,1.878746927,-0.042379279,-0.166817006
01N0947,6.98,0.04,0.25,47.14,0.9,0.02,5.77,0.03,0.58,0.26,1.42,0.44,0.01,0.01,7.85,0.11,0,0.57,0.01,0.09,0.06,0.15,-3.506557897,1344.95,6.505,,,-4.605170186,90.77087434,0.763961099,0.522260256,-0.129545085,0.740761708
01N0948,7.6,0.06,0.25,50.35,1.08,0.02,5.17,0.01,0.53,0.24,1.34,0.48,0.01,0.01,8.38,0.14,0,0.51,0,0.09,0.06,0.14,-4.605170186,1339.33,7.62,,,,-24.66445828,0.978536069,0.663339321,0.098826988,0.952355208
01N0949,2.56,0.04,0.17,68.53,0.52,0.02,7.56,2.14,2.31,0.96,2.29,0.16,0.01,0.01,11.41,0.07,0,0.74,0.38,0.37,0.24,0.24,0.760805829,1359.24,6.95,,,-0.967584026,769.1847917,-1.594694676,-1.20524285,0.524186563,0.512769395
01N0950,5.82,0.05,0.15,57.91,0.84,0.02,5.45,0.22,0.98,0.24,1.45,0.36,0.01,0.01,9.64,0.11,0,0.53,0.04,0.16,0.06,0.15,-1.514127733,1383.74,6.925,,,-3.218875825,254.834923,0.178463246,0.318527622,0.204054413,0.691618787
01N0952,6.45,0.07,0.19,56.94,1,0.02,6.13,0.4,1.43,0.39,1.47,0.4,0.01,0.01,9.48,0.12,0,0.6,0.07,0.23,0.1,0.16,-0.916290732,1356.42,7.245,,,-2.659260037,234.9503256,0.13594642,-0.109426574,0.384671298,0.884286419
01N1036,15.43,0.07,0.21,31.57,1.62,0.02,23.9,0.06,0.04,0.42,0.23,0.97,0.01,0.01,5.25,0.2,0,2.34,0.01,0.01,0.1,0.02,-2.813410717,1945.13,22,,,-4.605170186,29.20349563,4.616594582,0.446559506,-0.905864321,-1.16776777
01N1042,45.83,0.38,0.1,5.82,0.44,0,15.87,0.04,0.03,0.14,0.05,2.87,0.05,0,0.97,0.05,0,1.56,0.01,0,0.03,0.01,-3.218875825,1945.13,22,,,-4.605170186,-876.850049,7.576941222,-0.524358984,-0.341818875,0.760414149
01N1055,6.44,0.17,0.24,57.97,0.79,0.02,15.68,0.07,1.12,0.95,2.89,0.4,0.02,0.01,9.65,0.1,0,1.54,0.01,0.18,0.24,0.31,-2.659260037,2058.99,8.415,,,-4.605170186,1203.059512,0.153683505,-1.393754479,0.367047624,-0.81540385
01N1056,4.82,0.17,0.3,56.72,0.53,0.02,10.8,0.06,0.48,0.73,1.38,0.3,0.02,0.01,9.44,0.07,0,1.06,0.01,0.08,0.18,0.15,-2.813410717,2079.92,8.69,,,-4.605170186,1084.618736,0.477664477,0.03865154,-0.380860314,-0.543584622
01N1057,6.05,0.33,0.31,50.98,0.66,0.01,11.24,0.09,0.68,0.49,2.82,0.38,0.05,0.01,8.48,0.08,0,1.1,0.02,0.11,0.12,0.3,-2.407945609,2041.72,9.355,,,-3.912023005,1238.015111,0.339575636,-1.679132114,-0.135477214,-0.970074263
01N1058,5.66,0.23,0.17,63.75,0.85,0.02,13.32,0.03,0.45,0.47,3.08,0.35,0.03,0.01,10.61,0.11,0,1.31,0.01,0.07,0.12,0.33,-3.506557897,2031.21,8.505,,,-4.605170186,1174.871936,0.171552123,-1.014730448,0.329505482,-1.151715063
01N1059,7.63,0.88,0.25,51.76,0.67,0.02,12.45,0.11,0.85,0.6,2.66,0.48,0.12,0.01,8.61,0.08,0,1.22,0.02,0.14,0.15,0.28,-2.207274913,2031.21,8.505,,,-3.912023005,1377.930561,1.19728851,-3.790542333,-0.472577953,-2.269915236
01N1062,3.48,0.03,0.07,69.01,0.84,0.02,12.47,0.03,0.65,0.42,3.82,0.22,0,0,11.49,0.1,0,1.22,0.01,0.1,0.11,0.41,-3.506557897,1315.97,10.615,,,-4.605170186,544.2999883,-1.085762015,-0.022616646,0.981633083,-0.510870041
01N1063,3.89,0.05,0.06,67.68,0.95,0.02,13.38,0.09,0.74,0.56,4,0.24,0.01,0,11.26,0.12,0,1.31,0.02,0.12,0.14,0.42,-2.407945609,1315.97,10.615,,,-3.912023005,532.037171,-0.852161162,-0.48556606,1.0183009,-0.619026065
01N1064,10.26,0.19,0.32,46.94,1.21,0.02,18.92,0.13,0.28,1.64,2.36,0.64,0.03,0.01,7.81,0.15,0,1.86,0.02,0.05,0.41,0.25,-2.040220829,1600.94,10.285,,,-3.912023005,318.147377,2.048070196,-1.087825427,-0.092316636,-0.901793003
01N1065,5.96,0.08,0.15,58.96,0.81,0.02,13.39,0.1,0.79,1.06,2.28,0.37,0.01,0.01,9.81,0.1,0,1.31,0.02,0.13,0.26,0.24,-2.302585093,1923.48,9.85,,,-3.912023005,930.723038,0.287848753,-0.433353562,0.197252801,-0.37407149
01N1066,6.63,0.08,0.21,51.06,0.87,0.02,13.67,0.08,0.71,0.83,2.78,0.42,0.01,0.01,8.5,0.11,0,1.34,0.02,0.11,0.21,0.3,-2.525728644,1963.48,9.85,,,-3.912023005,956.3378011,0.411489483,-0.669954454,0.188934925,-0.316524758
01N1137,2.75,0.01,0.05,90.57,0.79,0.02,8.64,0.01,0.08,0.32,1.08,0.17,0,0,15.07,0.1,0,0.85,0,0.01,0.08,0.11,-4.605170186,1067.97,10.205,,,,-33.21196899,-0.24517079,2.151912571,0.549868188,-0.590829528
01N1138,2.96,0.03,0.08,86.08,0.85,0.02,8.17,0.04,0.23,0.33,1.25,0.19,0,0,14.33,0.11,0,0.8,0.01,0.04,0.08,0.13,-3.218875825,1087.5,10.675,,,-4.605170186,-24.86129733,-0.263403974,1.920688959,0.622215352,-0.302243482
01N1140,1.58,0.01,0.06,96.45,0.7,0.02,4.53,0.01,0.08,0.16,0.58,0.1,0,0,16.05,0.09,0,0.44,0,0.01,0.04,0.06,-4.605170186,1074.19,10.54,,,,-24.52322675,-0.598345326,2.6542498,0.590706472,-0.193128195
01N1141,1.33,0.01,0.06,95.76,1.01,0.04,4.32,0,0.07,0.17,0.55,0.08,0,0,15.94,0.13,0,0.42,0,0.01,0.04,0.06,,1074.19,10.54,,,,-118.0832219,-0.378892259,2.727897171,0.714470397,0.015904985
01N1142,2.41,0.01,0.06,86.95,0.74,0.02,8.13,0.01,0.29,0.29,1.35,0.15,0,0,14.47,0.09,0,0.8,0,0.05,0.07,0.14,-4.605170186,1192.81,11.005,,,,176.3316976,-0.5537335,1.817379064,0.589461289,-0.434459344
01N1145,3.28,0.1,0.06,85.87,0.72,0.02,9.73,0.07,0.3,0.47,1.74,0.21,0.01,0,14.29,0.09,0,0.95,0.01,0.05,0.12,0.18,-2.659260037,1193.81,11.17,,,-4.605170186,215.1531834,-0.421081634,1.234349657,0.624131593,-0.711180174
01N1146,2.73,0.08,0.07,74.87,0.62,0.02,8.64,0.05,0.12,0.37,1.21,0.17,0.01,0,12.46,0.08,0,0.85,0.01,0.02,0.09,0.13,-2.995732274,1222.11,11.89,,,-4.605170186,184.063405,-0.103735809,1.570016668,0.094804609,-0.544485301
01N1147,2.52,0.02,0.07,76.82,1.04,0.03,11.6,0.03,0.14,0.38,1.63,0.16,0,0,12.79,0.13,0,1.14,0.01,0.02,0.1,0.17,-3.506557897,1201.18,10.66,,,-4.605170186,87.0706078,0.085776769,1.614078967,0.397651345,-0.638840037
01N1148,1.55,0.02,0.03,83.48,0.7,0.02,4.53,0.04,0.1,0.21,0.58,0.1,0,0,13.89,0.09,0,0.44,0.01,0.02,0.05,0.06,-3.218875825,1201.18,10.66,,,-4.605170186,73.4310133,-0.376725954,2.498527493,0.278818678,0.076846424
01N1149,2.64,0.01,0.05,78.56,0.77,0.02,6.68,0.06,0.16,0.24,0.83,0.17,0,0,13.08,0.1,0,0.66,0.01,0.03,0.06,0.09,-2.813410717,1235.44,10.605,,,-4.605170186,81.09937159,-0.103078864,2.15750417,0.285534591,-0.055338551
01N1150,1.95,0.01,0.03,80.49,0.86,0.02,6.36,0.03,0.1,0.25,0.84,0.12,0,0,13.4,0.11,0,0.62,0.01,0.02,0.06,0.09,-3.506557897,1163.81,11.41,,,-4.605170186,10.46333537,-0.169714938,2.268660684,0.32265377,-0.041704672
01N1151,0.95,0.02,0.04,83.53,0.51,0.01,4.32,0.06,0.13,0.15,0.62,0.06,0,0,13.9,0.06,0,0.42,0.01,0.02,0.04,0.07,-2.813410717,1142.95,11.39,,,-4.605170186,127.5356508,-0.703953986,2.429362575,0.166904292,-0.076141785
01N1152,3.1,0.03,0.05,70.66,0.94,0.02,12.51,0.03,0.12,0.47,1.64,0.19,0,0,11.76,0.12,0,1.23,0.01,0.02,0.12,0.17,-3.506557897,1239.18,10.585,,,-4.605170186,119.1555004,0.255578386,1.487337125,0.203355877,-0.663116444
01N1153,2.67,0.02,0.05,84.38,0.93,0.03,7.99,0.04,0.15,0.37,1.08,0.17,0,0,14.04,0.12,0,0.78,0.01,0.02,0.09,0.11,-3.218875825,1241.33,10.685,,,-4.605170186,73.77585049,-0.07271761,2.118955008,0.509419204,-0.236825515
01N1154,2.74,0.01,0.09,81.48,0.71,0.02,8.29,0.03,0.11,0.3,0.89,0.17,0,0,13.56,0.09,0,0.81,0.01,0.02,0.07,0.09,-3.506557897,1204.66,10.62,,,-4.605170186,87.93768503,-0.098383917,2.130455145,0.248572562,-0.405000105
01N1155,1.62,0.03,0.04,88.38,0.75,0.02,5.46,0.03,0.1,0.19,0.67,0.1,0,0,14.71,0.09,0,0.54,0.01,0.02,0.05,0.07,-3.506557897,1142.95,11.39,,,-4.605170186,47.76485132,-0.451425498,2.440947318,0.395821892,-0.176300084
01N1156,1.35,0.01,0.04,71.9,0.59,0.02,6.23,0.01,0.07,0.18,0.98,0.08,0,0,11.97,0.07,0,0.61,0,0.01,0.05,0.1,-4.605170186,1154.25,11.005,,,,107.4631526,-0.357194296,2.156424572,-0.059938407,-0.120779194
01N1159,5.46,0.07,0.12,60.52,0.71,0.01,15.03,2.41,2.66,1.41,1.03,0.34,0.01,0,10.07,0.09,0,1.47,0.43,0.43,0.35,0.11,0.879626748,700,2.22,,,-0.84397007,-191.5534547,-0.178675538,-0.849547676,0.182948719,0.123980742
01N1160,5.29,0.09,0.16,62.67,0.59,0.01,14.21,2.38,2.52,1.51,1.37,0.33,0.01,0.01,10.43,0.07,0,1.39,0.42,0.41,0.37,0.15,0.867100488,481,1.27,,,-0.867500568,-270.3147172,-0.458633947,-1.458032472,0.107457679,-0.024067656
01N1165,5.38,0.11,0.26,58,0.63,0.01,15.29,2.8,2.68,1.36,1.09,0.34,0.02,0.01,9.65,0.08,0,1.5,0.5,0.43,0.34,0.12,1.029619417,559,0,,,-0.693147181,-205.897625,-0.058984894,-1.774115937,-0.188841123,-0.272015081
01N1176,6.13,0.04,0.1,61.72,1.04,0.02,15.45,0.41,0.4,0.64,1.39,0.38,0,0,10.27,0.13,0,1.52,0.07,0.06,0.16,0.15,-0.891598119,1183.91,11.305,,,-2.659260037,-74.3445289,1.008809476,1.119128396,0.056067152,-0.635274699
