cl_MAP,cl_MAT,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,Na2O,MgO,K2O,lCaO,factor1,factor2,factor3,factor4
262.33,9.22,7.860569231,0.180285406,0.355584702,49.31722353,1.168937448,0.027187627,8.55424334,2.734670441,1.082741294,1.435187327,1.0217748856,0.2637653394,1.7335624626,-0.841328583,0.4588633321
284.81,9.06,7.395482003,0.148749696,0.254799232,55.0342246,0.988990826,0.016209645,16.76780654,2.630677989,2.586235489,2.192868329,1.4919488277,-0.343685938,1.6490212159,-1.327775108,0.9299354588
309.85,4.59,4.252668094,0.056684997,0.25378416,63.86508235,0.548141785,0.014937188,15.43342906,2.726163903,1.918024876,2.181244428,1.0671942904,-1.325117276,1.4026311374,-0.736658843,0.6117992513
1457.65,13.5,13.06491307,0.123828957,0.220657968,51.39208556,2.054378649,0.016344725,20.37011147,0.287774633,0.367164179,2.251415492,-3.457787733,3.2175926682,0.4456253402,0.4421977832,0.6593043964
1146.54,12.575,7.04890064,0.090140766,0.133989567,53.36361497,0.862311927,0.015056058,16.33607028,0.211918048,1.614809287,2.612346705,-1.262505782,0.7265337299,-0.194619085,-0.334823481,0.1575791523
379.55,5.53,4.118959198,0.069468174,0.078593648,77.51764706,0.668890742,0.018911252,10.8259966,1.216740801,1.207628524,1.713408023,-0.451005624,-0.574453268,0.1579457949,0.5654852024,-0.174987455
386.02,6.165,1.379182186,0.030473028,0.076531424,34.94994652,0.218849041,0.011076591,4.266389571,0.163903491,3.329353234,1.121913023,2.5946151122,-1.120738515,-2.702523217,-1.942203653,0.5898865532
1733.16,9.605,7.128516026,0.088844371,0.26933562,54.24721497,1.329249374,0.006883696,14.83126393,0.345247338,0.802794362,1.918779665,0.5702444889,0.6810213925,-0.881590532,-1.66085052,-0.261452582
2041.72,9.355,6.049465388,0.331471653,0.312777514,50.97645134,0.661909925,0.014124004,11.23614963,0.682861572,0.487247098,2.821631129,-2.379060744,0.5950197632,1.0854372187,-0.433029932,0.0230555785
2031.21,8.505,7.630639286,0.877379164,0.252219161,51.75583102,0.670452043,0.015169526,12.45104478,0.852651301,0.601091211,2.662759908,-2.181742361,1.5752905362,2.6083564275,-2.109419804,-0.844985262
1315.97,10.615,3.48412933,0.029310921,0.071261296,69.00962567,0.837864887,0.018776172,12.47383336,0.647122254,0.424378109,3.817491868,-3.453353143,-0.378127786,1.119919209,2.04307873,0.2856338251
1315.97,10.615,3.888761881,0.053973414,0.059346224,67.67508021,0.948957465,0.022828583,13.37974684,0.737835288,0.561028192,4.002168413,-2.401541845,-0.367889759,1.4374004604,1.4547910211,-0.165138852
1175.89,11.285,4.699839965,0.104920185,0.132433734,66.95135187,1.060413678,0.015727408,11.63029851,0.612838658,0.604968491,1.865425852,-0.957835576,0.273847628,-0.26784395,0.0732970737,-0.313159259
1159.04,11.42,5.28270958,0.072599407,0.144309853,65.2164385,1.086924103,0.015759827,13.36039864,0.540032349,0.547749585,1.426983496,-1.017560819,0.672056553,-0.663356174,-0.096362463,-0.363217917
1356.35,9.55,3.735630622,0.015236514,0.029100272,76.92898396,0.881401168,0.02553019,9.093330814,0.22684998,0.441625207,1.240573425,-2.616220553,0.5856066805,-0.708692425,1.806434967,-0.472991446
1322.54,9.19,4.710895156,0.021692664,0.021309648,69.36149733,0.860550459,0.025665271,10.46363121,0.295996765,0.639137645,2.019154319,-2.744837922,0.5584957138,-0.186401959,1.7399132294,-0.174244034
1409.83,9.21,4.296539985,0.209308383,0.065991168,81.41903743,0.925604671,0.0289072,10.44303797,0.253673002,0.556882255,1.621370919,-3.703404149,1.1131194458,0.5176500035,1.9380930197,-0.69653787
1044.45,11.25,11.76136714,0.040415499,4.865015552,32.66545455,0.41851543,0.009860867,21.95068959,1.614503302,0.497844113,1.420792676,-2.125128585,3.3841912397,6.3186472014,-8.136309888,-2.496429297
1483.53,13.15,1.146554214,0.019110204,0.033682992,80.37754011,0.802001668,0.025935432,4.415643302,0.045828279,0.205638474,0.718829057,-2.616220553,0.239191683,-1.276186471,2.050742317,-0.690454977
1473.8,13.35,6.85358894,0.066369222,0.111589232,55.0344385,1.009841535,0.023909226,15.22954846,0.056611403,0.668988391,1.942777979,-2.857730976,1.6168396995,-0.334146035,0.6781825603,-0.189872395
432.31,3.795,8.597226381,0.173283066,0.275192336,61.39957219,1.785487907,0.026205592,12.88702059,1.841218493,3.726533997,1.768582099,1.6012849294,0.7884492663,1.4828333729,-0.691875323,0.8363345153
428.96,3.765,4.703317232,0.075020463,0.1202964,69.46074866,0.567306088,0.027961637,13.24730776,0.743092061,2.652570481,3.110950488,-0.63429468,-0.434414029,1.133071165,0.6193654027,-0.178277705
408.59,4.665,3.744352384,0.046355157,0.139543824,52.92513369,0.432527106,0.016614886,10.31003212,0.775037067,2.353067993,2.348150825,2.0560531147,-1.09980074,-0.54047735,-1.440668932,-0.205995404
1258.78,9.815,2.853874812,0.010071594,0.021309648,85.45368984,1.117264387,0.031878968,6.721707916,0.075481871,0.229353234,0.583544151,-3.389091208,1.0455036144,-0.837882078,2.673422222,-0.723625609
1233.17,10.465,3.338694668,0.013597943,0.063782297,75.67274011,0.99253211,0.031977577,4.560234272,0.126324302,0.105849088,1.02522949,-3.909296775,0.977535317,-0.573352352,2.8692738999,-0.279074399
408.77,5.105,3.759885668,0.068659889,0.132215131,74.37842851,0.567925071,0.017242875,10.63879585,1.02679156,1.030907113,1.912263778,0.1496146981,-0.797200837,-0.014565427,-0.047291636,-0.519168077
649.3,14.445,2.215773568,0.041469143,0.104229384,64.65092406,0.504490409,0.02270566,7.95174948,1.171612077,2.378651741,2.287915914,1.544200505,-1.426783869,0.1089872703,-0.344793628,-0.198259711
1298.71,25.85,7.636528619,0.173821509,0.092554904,48.88593797,0.623154295,0.00648791,16.87398262,1.823433077,1.898446103,0.665245151,1.5632583654,0.1982481551,-0.740912446,-2.226237947,0.6491538965
1314.86,9.595,4.946858844,0.038161011,0.043001953,71.84125561,0.997619683,0.031290018,11.55587002,0.413202588,0.78231675,2.565629442,-2.143837089,0.487820943,0.5944369115,1.5607010915,-0.629493454
2704.84,11.47,28.40743699,0.275921647,0.07145377,31.76371979,1.205432861,0.010220181,11.75133762,1.002176843,5.623393035,0.7156186,0.46785236,3.512303395,-0.193459688,-0.722573157,4.2704826708
1087.5,10.675,2.96454924,0.028203062,0.080626456,86.08365414,0.849312686,0.023647651,8.165552324,0.225392486,0.333663449,1.254212607,-3.129864441,0.3575096518,-0.506186101,2.2359812663,-0.496237029
1201.18,10.66,1.554520197,0.01795512,0.03030108,83.47941889,0.701583086,0.022731786,4.530975267,0.095692525,0.210518458,0.576749821,-3.169151645,0.2245983139,-1.350200938,2.3762940901,-0.370096887
1142.95,11.39,1.622717457,0.028418196,0.042838524,88.38234419,0.753306901,0.022661479,5.456026873,0.097341272,0.194512274,0.672493506,-3.410224211,0.2645313356,-1.113712378,2.5355498464,-0.456752317
2058.99,8.415,6.439675576,0.167615858,0.243127044,57.97387166,0.785984987,0.019944617,15.68035896,1.119791077,0.95160199,2.887454524,-2.676487234,0.6110618798,1.4402031079,0.5016792282,0.29968651
2031.21,8.505,5.66348986,0.230353365,0.165728833,63.75168625,0.850506145,0.021887296,13.32449092,0.449196098,0.473459033,3.080785775,-3.489388407,0.8124928728,1.2848006806,1.0218573547,-0.206717619
1923.48,9.85,5.961252632,0.081089244,0.14550136,58.96406417,0.809841535,0.023909226,13.3867372,0.790672597,1.05854063,2.282375617,-2.312857474,0.6842450382,0.5134924478,0.8322003358,0.1545137943
1963.48,9.85,6.633114242,0.07876503,0.212179936,51.06331551,0.874562135,0.024989869,13.66597393,0.707238172,0.831011609,2.782435851,-2.473630695,0.8671330761,0.8132396984,0.6448953884,0.1472281936
1488.5,9.415,4.887818236,0.076775245,0.128948575,60.32976471,0.62095246,0.010959071,14.34206877,0.320024262,0.798381426,2.345072883,-1.104044912,0.0090902543,-0.562838061,-0.33979286,-0.215241789
2190.1,7.745,6.039891467,0.081089244,0.054305232,60.32941176,0.880567139,0.023368904,13.34838466,0.593206632,0.95787728,2.316226961,-2.593492294,0.7902572143,0.2868376091,1.1078878384,0.1817258724
2079.92,8.69,4.815128787,0.167349864,0.295454832,56.71756364,0.529494579,0.015296501,10.80103344,0.483639304,0.727782753,1.380740875,-2.761467813,0.7944621263,-0.349634883,0.2299712554,0.1669791626
1146.54,12.575,6.280795104,0.095093925,0.097547778,55.01017968,0.736683903,0.010193165,14.29828264,0.201045963,1.198671642,2.792479219,-1.537980395,0.2594806312,-0.352155918,-0.087855474,0.33028577
1146.54,12.575,5.309352418,0.149586413,0.128419271,57.7377369,0.955211009,0.016644604,11.81092386,0.315570832,0.817393035,2.504934345,-1.557565897,0.4835204267,-0.004223278,0.0650109668,-0.123287354
1160.66,14.985,4.329854255,0.020788803,0.036432624,74.80192513,1.10675563,0.011211671,11.61175137,0.031136272,0.206135987,0.274545236,-1.983279013,0.9691159552,-2.106107264,0.7048441233,-0.250376603
1431.04,19.22,5.255772205,0.199074094,0.214166545,71.80605989,0.495014178,0.007430771,4.834205555,0.029363796,0.035698176,0.165419829,-3.54165254,0.8765143536,-1.613500433,1.0743734816,0.3377567301
389.47,5.005,4.305547706,0.086254164,0.135877648,65.49882353,0.456713928,0.014048359,15.46854336,2.308532147,1.446600332,2.246355861,1.263801596,-1.332509346,0.9639122699,-0.957332831,0.0853062268
409.54,5.77,3.099942876,0.031893381,0.03093336,78.31486631,0.466889074,0.010401189,11.00302286,0.110257447,0.314759536,1.425490905,-2.428168316,-0.160043343,-1.307893524,1.1121242073,-0.246219173
411.46,5.7,3.140406131,0.037316547,0.057971408,75.43871658,0.605337781,0.015534243,12.28981674,1.162420811,1.003648425,1.865799301,-1.021837929,-0.674449995,-0.048752176,0.7027451195,-0.010141404
1452.71,12.855,7.833749098,0.051026827,0.080076158,58.84562781,0.849996664,0.011115764,17.55983752,0.037108775,0.61492869,1.581790146,-3.442001876,1.5654246899,-1.026999489,0.7000841274,0.4618030481
1146.54,12.575,8.051349904,0.231339349,0.142481348,53.60033583,0.775194329,0.013836283,14.89432269,0.150850519,2.633631841,2.601187809,-1.327631953,0.873228715,0.1583099616,-0.455979302,0.585817472
2327.69,22.27,38.64276384,0.089419206,0.394849486,3.884166824,6.737170844,0.051516754,15.22180028,0.02252506,0.231027819,0.156567294,-2.449770513,11.642349478,0.9342637268,0.7740997471,2.5459743374
1526.45,8.785,8.931115817,0.158048027,0.007380086,39.8980093,0.038086694,0.000439812,1.702331708,0.119423727,26.99783725,0.124995519,-1.830829281,-0.045038711,-1.664376679,4.8014690299,14.631325775
1409.83,9.21,2.795110155,0.049454109,0.031391632,88.99828877,0.772477064,0.023909226,6.685055734,0.107561666,0.342288557,1.184194675,-3.183528686,0.2534325473,-0.624298306,2.428492337,-0.548681972
446.41,6.425,2.963332537,0.050598078,0.071865963,78.81622404,0.458746212,0.0169191,9.224969373,0.921778613,1.008943834,2.169704931,-0.524818932,-1.107453621,0.0143520101,0.6867828386,-0.339210402
655.1,3.48,3.11429242,0.115518308,0.108528154,68.98640351,0.458122118,0.014064628,13.12559254,2.544921965,0.687335277,3.582379537,0.5333556548,-2.11368899,2.1033040203,-0.17032449,0.1085111583
411.08,5.705,2.776420063,0.063755077,0.049902627,76.61230464,0.633717334,0.016703496,9.518405725,0.570153777,0.615666869,1.814233142,-0.937719992,-0.558836139,-0.500996878,0.6225686111,-0.550402714
1142.95,11.39,0.948019888,0.018507029,0.037498549,83.53368441,0.506983666,0.01317698,4.319161833,0.133516649,0.153258154,0.616163834,-2.859090585,-0.349876564,-1.759547298,1.9952910138,-0.082487642
742.77,6.245,7.50114829,0.118620135,0.110214416,41.77620107,0.886328607,0.017386195,5.752926507,1.467324437,1.010266998,0.923073124,0.0771930466,0.4414766432,-0.642087421,-0.413138275,0.99029667
1600.94,10.285,10.2586505,0.188132211,0.321477808,46.94481283,1.205671393,0.015129002,18.92480635,0.284539695,1.637645108,2.360679436,-2.053871772,2.0332919237,0.3924215764,-0.738463057,0.4192191982
2362.81,7.04,6.28138418,0.088578378,0.120754672,67.89326203,0.928440367,0.023774146,11.95711317,0.692276587,0.960364842,2.183471871,-1.970140879,0.5778300427,0.4688416143,0.9963451215,-0.080034536
2388.54,6.455,3.390906565,0.031764258,0.04697288,68.8457754,0.647206005,0.020532217,9.078405441,2.111470549,0.708291874,1.481508252,-2.738323251,-0.414185462,0.6712169079,2.1115449319,1.1553639091
2301.37,6.585,5.467972667,0.034217595,0.063699808,64.05561497,0.870391993,0.023503985,12.37899112,2.171047311,0.843946932,2.475605349,-2.805462554,-0.099654432,1.5978297138,2.0343297105,1.202568004
909.6,19.1,15.64700922,0.275857143,1.104432853,19.82199721,3.760930427,0.043291793,20.85124659,0.073199407,0.986182385,0.265444798,0.4014282838,6.7373734172,1.0845267628,-3.844609631,-1.636425505
463.53,3.865,5.386228313,0.081157679,0.263767615,57.70032513,0.625799833,0.003948399,10.93222558,1.85860089,2.112427861,2.734179015,1.0137494681,-1.455551147,0.6009713217,-0.843766873,1.2311762601
530.39,2.49,5.243638948,0.066821153,0.191729548,65.11226096,0.607744787,0.003876807,14.49836199,1.903900795,2.209936982,3.92870618,0.8869673101,-1.95733662,1.4615431487,-0.533172299,1.0546488378
1178.16,10.99,4.926574314,0.096052017,0.094692743,67.41918289,1.120747289,0.017247062,13.02247686,0.915777059,0.733028192,1.917299121,-0.619955009,0.2155554811,0.0043043676,0.0248769272,-0.278864744
1192.93,10.625,5.341468554,0.056263835,0.13826961,71.81323478,1.031916929,0.026098832,12.49122706,0.30507477,0.532986683,2.718315134,-3.013098843,0.6895288162,0.688321371,1.639322439,-0.389683185
1284.72,10.72,4.435990313,0.032288053,0.10776432,63.99660742,0.957269546,0.021425602,12.00107328,0.440865844,0.683534625,2.452533163,-3.024655115,0.527064894,0.1484668632,1.5095872306,0.1762855013
1243.45,10.435,3.740629558,0.02046675,0.063302259,69.42158727,0.970069563,0.023292581,11.83080094,0.640274129,0.746745637,2.535348503,-2.944130447,0.2448420302,0.4070711216,1.8363486453,0.1287783443
1197.75,10.835,4.329311255,0.031190331,0.083568841,61.67286736,0.97361657,0.025571326,12.58263515,0.33193489,0.675627312,2.840004081,-2.892784661,0.5572585468,0.400068314,1.4531111003,-0.122279137
1322.97,9.13,4.064626912,0.043385328,0.031391632,74.44064171,1.023352794,0.028366878,9.656716418,0.438873163,0.546268657,1.831466088,-2.704277397,0.6008874843,0.0517678222,1.9122068632,-0.374102361
1352.24,9.755,3.405347515,0.088707501,0.048805968,79.76470588,0.966305254,0.030933405,10.1365955,0.161612077,0.455058043,1.55053608,-2.928467534,0.8446731553,-0.016333681,1.8401742718,-0.942580328
1325.28,9.065,4.444149368,0.077884411,0.059201868,71.37832727,1.205112594,0.037704984,12.01836388,0.200431325,0.553432836,2.267802674,-1.993822702,1.0457327077,0.5970700206,1.2608110843,-1.339831816
1339.64,9.205,2.704177926,0.008732588,0.040472292,75.70696898,1.104542118,0.03018506,8.923808804,0.328029384,0.408323383,1.31315986,-3.020996237,0.7859744358,-0.382834055,2.1606288619,-0.494503773
1163.81,11.41,1.945423104,0.013751619,0.03347605,80.4909655,0.861589741,0.021252661,6.359219019,0.097934649,0.24927659,0.843800931,-3.448179404,0.4351453562,-1.205594282,2.3650844919,-0.163412685
1441.85,15.99,1.954961438,0.244429839,0.028871136,90.09796791,0.610508757,0.019586654,4.678443227,0.072112144,0.196517413,0.549813276,-2.119284033,0.1401005456,-0.907450991,1.175294247,-1.128040695
1457.46,14.36,2.6951316,0.009779776,0.016649022,73.66687914,1.047030859,0.02415102,5.531762705,0.054445343,0.192854063,0.385446332,-2.417982275,0.7897505771,-1.650633722,1.723845814,-0.411762817
1132.23,10.205,2.059479599,0.017689851,0.027954592,86.04171123,1.023686405,0.033094691,5.717362554,0.080064699,0.299004975,0.654258523,-3.239098532,0.8082682113,-0.762786714,2.6657300012,-0.842279048
712.08,16.74,4.341378419,0.068942643,0.083387173,69.94794652,0.703327773,0.025446441,7.609493671,0.749921822,1.142645108,2.327678593,0.2939621849,-0.625600328,0.2206431005,0.2820395562,-0.688983824
430.48,6.15,4.219435717,0.055389125,0.108765193,65.86420883,0.607101094,0.017192711,14.52673714,0.228001148,2.19669476,2.960676155,1.2989447553,-0.771942351,-0.185487152,-1.068046475,-0.831265771
946.65,19,2.165466161,0.026015702,0.130195075,17.77445134,0.268834028,0.010559233,6.095669753,0.078493058,0.72166335,0.591969642,3.5814754205,-0.479232499,-3.548182213,-3.771341372,-0.824401854
506.83,16.275,7.339006451,0.069594715,0.131310968,57.96113797,0.709858215,0.012681345,11.33587568,1.191749562,1.453892206,1.359806047,0.1201998869,0.0499088226,-0.535057255,-0.450545351,0.5838124925
386.07,6.14,2.954389541,0.037962162,0.091196128,48.95101604,0.377814846,0.018506011,9.595692424,0.275913196,2.561028192,2.840019275,2.5703408426,-1.29726917,-0.788645859,-1.720078301,-0.56970508
1499.71,12.64,7.204861467,0.136912991,0.163962848,60.02885989,0.849077565,0.014271241,16.33933875,1.876906591,2.240084577,1.973086375,-0.574609688,0.137304449,0.9289201768,-0.205160717,1.0667331848
1239.18,10.585,3.104395647,0.031303755,0.048145172,70.66269617,0.935692435,0.02273079,12.50705476,0.118003399,0.468753295,1.641732439,-3.543018929,0.8768558444,-0.559709008,1.7525662613,-0.243869735
1371.56,8.245,6.408350154,0.180255708,0.06072104,68.95144385,0.999499583,0.024449547,12.68977895,0.252055533,0.694527363,2.701120347,-3.059757604,0.9766552576,0.791282767,1.311422413,-0.294269439
1047.92,11.375,5.047898309,0.100845063,0.064845488,72.13903743,1.102251877,0.027691476,10.97921783,0.30961046,0.853399668,1.718708589,-1.450916884,0.790877692,-0.054037239,0.818215403,-0.783412145
1432.76,7.39,6.28138418,0.155334969,0.034599536,67.03593583,0.992160133,0.023639065,14.28320423,0.480657771,1.454063018,2.35164438,-2.0408564,0.8459329362,0.5134786287,0.7911083495,-0.107433786
1206.3,11,7.402345028,0.013945284,0.043077568,62.57326203,1.078899083,0.017020127,17.13602872,0.302331851,1.359701493,2.720515601,-3.039077407,1.00544076,0.0863043036,1.3183490946,0.6590825472
1206.3,11,7.19659724,0.061720794,0.057054864,65.97368984,1.083569641,0.01823585,15.42301152,0.706025071,1.483416252,2.579689194,-1.170429088,0.4536185292,0.3474001292,0.4820095192,0.2094492852
1470.36,10.315,7.132828294,0.026857584,0.0343704,58.7884492,1.07089241,0.016614886,15.99452107,0.310284405,1.8973466,2.514877726,-2.455523195,0.9260244818,-0.164989008,1.01572443,0.861069086
1060.36,10.345,6.943809131,0.111562272,0.112964048,59.56791444,1.0882402,0.015939484,13.6368789,0.544278205,1.239303483,2.885917359,-1.888246319,0.553531306,0.4620524409,0.5455140986,0.4524529981
384.59,5.07,3.321275451,0.046096911,0.152146304,45.71764706,0.317431193,0.012427394,8.794067637,0.48214045,4.217578773,2.083965787,2.8074036299,-1.274790221,-1.269433088,-1.842940906,0.6538262797
1224.38,10.64,5.151415611,0.038478654,0.113651456,63.11037433,1.046371977,0.022693503,16.3217457,0.272273891,0.861691542,3.369955427,-2.892473928,0.6249891064,0.7605671933,1.1674816453,-0.155028165
1090.23,16.015,2.887809614,0.083648462,0.049303193,63.66845775,0.280572143,0.011095502,8.740392972,0.789065912,0.58385738,1.30883508,-0.732852738,-0.664517612,-1.128281351,-0.022754257,-0.044935572
1090.23,16.015,3.154328064,0.075338106,0.054257113,60.7657262,0.306560467,0.011625017,9.163071982,0.757691063,0.636114428,1.345496928,-0.759826776,-0.537067666,-1.14946973,-0.080401701,0.0080326832
410.8,5.69,3.741063851,0.060946056,0.049035104,79.87593583,0.724770642,0.021342699,11.66408464,0.210001348,0.812603648,1.058426696,-1.400251028,0.3538382832,-0.915295025,0.7182569646,-0.879377118
1011.81,12.33,0.036710038,0.003992483,0.096214206,1.181475936,0.007567973,0.00188167,0.093393161,0.995851193,2.294736318,0.04931454,3.8875816696,-1.472746332,-4.059448724,-3.494490765,1.4273317371
262.33,9.22,9.086287015,0.267094799,0.510134642,59.61740749,1.352860717,0.024703499,16.85981107,3.588691198,1.611933665,1.809049512,1.4181818111,0.357838378,3.3361850113,-1.595990913,0.3405206485
433.33,3.26,2.602678066,0.028305053,0.13097872,72.40646203,0.274225188,0.009511009,13.55209144,2.049131958,0.968402985,4.712393688,0.3553112822,-2.833811451,2.1155109135,0.1551835732,0.2027019496
786.47,0.42,1.721598551,0.026098341,0.029031531,74.90493048,0.291863219,0.027030933,7.168086152,2.677897291,0.200616915,3.743592338,-1.058777931,-2.410861359,2.6114034596,1.9589785205,0.2060956398
1280.37,10.97,2.182378749,0.044909331,0.075429816,82.20866107,0.711178599,0.021097733,8.127876182,0.668731826,0.321344416,1.185598028,-2.212458424,-0.142382816,-0.47628265,1.6016564025,-0.4519898
365.91,6.025,4.241685823,0.099992851,0.195572159,56.0876877,0.629681401,0.016899905,11.33913093,1.581230624,1.888587065,2.297596675,2.0413892203,-1.073271613,0.3935622379,-1.467871049,-0.124523365
427.77,10.045,2.542907723,0.032995451,0.086294533,68.83624242,0.404641741,0.011658828,7.640766546,1.183231654,0.739311355,1.89774734,2.2705964102,-1.829052219,-0.73027177,-1.116952526,-0.723977272
301,9.46,9.293019934,0.216647734,0.470432248,50.00610909,1.360678899,0.03013373,14.51245041,1.989069956,1.681356551,1.085596916,1.1093888622,1.4753124326,1.4635919229,-1.755925556,-0.319406023
267.3,9.085,6.993897779,0.259497202,0.17319932,57.4640385,1.210306922,0.024036202,17.20535613,3.777343308,1.263686567,1.861013131,1.1956933489,-0.11512073,2.8820993787,-1.107025572,0.5167182515
411.08,5.705,3.077066124,0.067660452,0.10081984,82.21112299,0.514261885,0.011616912,8.973172114,1.355034371,0.757545605,1.773521262,-0.243902116,-1.293524843,-0.008085026,0.502144064,-0.103025275
938.81,2.935,6.00972275,0.041061114,0.120067264,65.96213904,0.662552127,0.020532217,10.1228037,1.278608977,1.266169154,1.483074328,-1.155647183,0.0178151714,0.0470524133,0.8068158459,0.4643365254
962.4,2.84,6.96296841,0.048292002,0.194994736,66.13754011,0.741618015,0.023503985,12.29812961,1.422024532,1.385737977,1.672690037,-1.085262069,0.2676865487,0.6053470688,0.6227099766,0.3026181793
968.68,2.79,5.896339848,0.047904633,0.059117088,65.78802139,0.670058382,0.017560448,11.27432458,1.280765602,1.113764511,1.207444886,-0.780731437,0.0269234099,-0.363009568,0.4370995123,0.3665979554
1012.27,3.035,6.256219753,0.034475841,0.273588384,52.50160428,0.7117598,0.016479805,10.5843567,1.146111336,1.140630182,1.642573184,-0.481125023,0.1260470284,-0.215451384,-0.294587085,0.4473374118
1000,3.275,9.020875232,0.074374848,0.378303536,59.50032086,0.907756464,0.018641091,13.29000567,1.000539156,1.583416252,1.520298759,-1.174045727,0.9966741871,0.3050941803,-0.073943939,0.470359375
1300.89,2.905,7.018158575,0.042094098,0.131982336,58.05368984,0.781984987,0.016885047,7.881730588,0.900930044,0.765505804,1.138537526,-0.573111174,0.3109189102,-0.813483836,0.1720399325,0.363065168
1016.25,3,3.668859102,0.025566354,0.216762656,72.36663102,0.566805671,0.02539511,11.02248252,2.093678393,1.007462687,1.752800867,0.017073078,-0.876716748,1.0560500574,0.3805634042,-0.226322151
1035.81,3.29,5.18044049,0.03357198,0.121671216,68.28919786,0.806672227,0.018911252,9.58095598,1.115918587,0.962189055,1.009878328,-1.106200857,0.1686609608,-0.48001225,0.7175377075,0.2600856812
1371.01,1.945,5.039033567,0.040931991,0.15352112,62.05347594,1.009674729,0.020937458,9.042131117,0.770049872,0.570978441,1.383568245,-0.962930751,0.4139673063,-0.494603714,0.3967747405,-0.127442472
1111.71,2.825,7.581069653,0.033959349,0.203243632,59.17989305,0.688407006,0.019586654,9.893822029,1.000808734,0.926533997,1.45319841,-1.265017507,0.4562819516,-0.199293239,0.4734863352,0.4177655398
2166.13,6.005,4.847297789,0.079668891,0.173914224,57.00983957,0.552293578,0.012832635,13.5856792,2.658983691,1.845936982,1.744247681,0.8868831152,-1.053619217,0.8225293644,-0.719276799,1.0218947028
2150.18,6.055,4.339719854,0.076053447,0.090279584,57.51935829,0.508757298,0.012562475,15.02134895,3.210136137,1.777943615,1.946392001,0.9951114867,-1.433338951,1.246366085,-0.59227986,1.2302320219
313.25,6.815,3.637113319,0.049977057,0.102469619,70.96094759,0.491231026,0.017290288,6.907354997,1.020539156,0.922633499,1.694965667,-0.671970231,-0.794296168,-0.28445705,0.6957882448,0.0461697441
519.86,5.605,2.481984612,0.077215554,0.129690976,52.11229947,0.314929108,0.011346751,7.066880786,0.804286292,2.554063018,1.326466691,2.7077328241,-1.315140085,-1.511871934,-1.87444284,0.0112633842
448.64,5.315,3.377466473,0.055135521,0.0744692,57.46609626,0.407172644,0.013508037,8.464386926,1.240194096,1.13615257,1.603662209,-0.041300433,-0.850543848,-0.641617703,-0.140252385,0.3915383413
448.72,5.335,4.910494817,0.068306067,0.137023328,72.22695187,0.595663053,0.018911252,6.482713017,1.261760345,1.069983416,1.809661487,-0.300314611,-0.767158021,0.1906885912,0.6524731278,0.1220281493
448.64,5.315,4.342150509,0.066885714,0.144813952,72.21497326,0.586488741,0.02161286,6.311354619,1.343038145,0.94079602,1.870136128,-0.343976171,-0.813419572,0.3885873093,0.7245861769,-0.046923191
1049.21,10.825,4.794386722,0.075214148,0.099701656,60.56242781,0.529684737,0.019305687,12.3178311,1.114545087,1.116457711,2.454488616,-0.177874509,-0.524609278,0.3253375275,-0.182533343,-0.178995434
977.78,10.845,3.990706407,0.034217595,0.071719568,71.71229947,0.594495413,0.021207619,10.09597582,0.594958889,0.605804312,1.531261294,-0.649188572,-0.196968985,-0.598209264,0.3892263475,-0.710220839
755.68,10.765,3.992422163,0.052165692,0.041931888,70.2115508,0.518932444,0.021072538,10.75514831,0.866963203,0.793698176,1.587037706,-0.21328748,-0.401219923,-0.407834438,0.1406142579,-0.634867363
439.06,5.09,4.350014393,0.061591671,0.11113096,72.97475936,0.537447873,0.019451574,11.40204043,1.458282787,1.252404643,2.215275268,0.1527697545,-0.948938661,0.5868784267,0.1655273691,-0.214259097
447.24,5.23,3.485349902,0.087035543,0.102850267,66.71789555,0.435769233,0.017251014,8.753229118,1.240350248,1.087503622,1.776432386,0.4521395551,-0.973074362,-0.134347772,-0.247160307,-0.252955111
447.24,5.23,3.605948034,0.076699062,0.096695392,66.30524064,0.427022519,0.016749966,8.645947478,1.174686615,1.115920398,1.747018432,0.4701086219,-0.962943124,-0.268853296,-0.244774637,-0.216366961
620.28,6.59,2.572589418,0.126664498,0.119748765,52.31010481,0.363065888,0.011741186,8.354791234,1.181577032,2.174915423,1.624310324,2.1481443902,-1.272416725,-0.808096744,-1.69033883,0.083959165
1287.34,6.02,6.398467397,0.154663529,0.069636722,62.91390588,1.033015847,0.012267999,13.32280937,2.272438334,2.144542289,0.9352319,1.4278559393,-0.229081531,0.1768012329,-0.960014286,0.8587670413
1110.08,5.91,6.58171447,0.169640506,0.301135114,49.78331551,1.009282736,0.020114818,10.09621576,1.999518803,1.557344942,2.102950247,-0.592353987,0.1835210386,1.3463377577,-0.16562416,0.9740709484
620.47,6.085,2.670664914,0.107913256,0.130960389,68.16013048,0.325906589,0.017451033,8.516066503,1.786678798,1.405421227,1.710385496,0.9968303275,-1.436972019,0.298978086,-0.425973066,-0.113203485
830,5.595,3.218724691,0.037137066,0.085706029,74.02671658,0.586493745,0.026017831,4.785223881,1.083489689,0.623552239,1.888264065,-0.286074331,-0.905874932,0.1614575565,0.9716355402,-0.517391237
