PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
04N1032,6.26,0.04,0.15,63.36,0.84,0.01,11.48,0.66,1.33,1.02,2.06,0.39,0.01,0.01,10.55,0.11,,1.13,0.12,0.21,0.25,0.22,-0.42,1313.83,9.425,,,-2.120263536,287.46627245,-0.066354632,0.5630942397,0.3606056777,0.1410134877
04N1034,7.76,0.05,0.11,53.56,1.15,0.01,10.96,0.29,0.63,0.43,1.88,0.49,0.01,,8.91,0.14,,1.07,0.05,0.10,0.11,0.20,-1.24,1228.89,8.02,,,-2.995732274,-41.11109084,0.8723113021,-0.09782232,0.5526579753,0.1710743142
04N1035,5.42,0.07,0.09,64.81,0.80,0.01,12.74,1.03,1.22,1.35,1.84,0.34,0.01,,10.79,0.10,,1.25,0.18,0.20,0.34,0.20,0.03,1221.19,7.965,,,-1.714798428,239.13337281,-0.066451095,0.3835073763,0.1783931036,-0.088560904
04N1090,5.29,0.04,0.09,61.26,1.33,0.02,15.28,0.11,0.07,0.18,0.86,0.33,0.01,,10.20,0.17,,1.50,0.02,0.01,0.05,0.09,-2.21,1271.21,14.085,,,-3.912023005,-125.6651324,1.6262850484,-1.108071021,0.9127105447,-0.963327174
04N1103,5.10,0.10,0.14,68.74,0.84,0.02,11.85,1.86,1.84,1.25,2.12,0.32,0.01,0.01,11.44,0.10,,1.16,0.33,0.30,0.31,0.23,0.62,575.53,8.09,,,-1.108662625,-273.1403629,-0.659722851,0.9514636878,0.045677334,0.1248108985
04N1105,5.15,0.11,0.14,70.46,0.90,0.03,12.87,1.49,1.80,1.14,2.13,0.32,0.02,,11.73,0.11,,1.26,0.27,0.29,0.28,0.23,0.40,655.15,7.545,,,-1.30933332,-189.9804632,-0.379328746,1.0590170332,-0.286284918,-0.337406502
04N1153,3.34,0.03,0.04,72.54,0.57,0.03,10.40,4.64,0.78,1.08,2.12,0.21,,,12.07,0.07,,1.02,0.83,0.13,0.27,0.22,1.53,569.52,13.525,,,-0.186329578,-172.7535637,-0.773583349,-0.367139639,-0.014656709,-0.380696377
04N1154,1.11,0.01,0.03,52.87,0.27,0.02,4.12,22.46,0.42,0.44,1.34,0.07,,,8.80,0.03,,0.40,4.00,0.07,0.11,0.14,3.11,580.56,13.535,,,1.3862943611,331.07511022,-1.407475578,-3.469833866,-2.170212756,0.0031838528
04N1155,2.62,0.03,0.07,56.17,0.44,0.02,8.33,16.17,0.62,1.12,1.70,0.16,,,9.35,0.06,,0.82,2.88,0.10,0.28,0.18,2.78,553.51,13.45,,,1.0577902941,83.284085007,-0.888137639,-2.122701755,-1.663994949,-0.184334826
04N1156,3.62,0.04,0.07,74.19,0.63,0.03,11.61,1.04,1.13,1.17,2.52,0.23,0.01,,12.35,0.08,,1.14,0.18,0.18,0.29,0.27,0.04,537.19,13.46,,,-1.714798428,-254.6245917,-0.914296435,0.5557526344,0.4036191631,-0.284086615
04N1157,3.47,0.05,0.12,76.24,0.60,0.03,11.19,1.19,1.07,1.12,2.58,0.22,0.01,,12.69,0.07,,1.10,0.21,0.17,0.28,0.27,0.17,542.04,13.56,,,-1.560647748,-220.2039475,-1.044180261,0.4666250193,0.461082931,-0.316794607
05N0109,8.36,0.08,0.09,51.36,1.37,0.01,13.50,0.27,0.47,1.00,1.72,0.52,0.01,,8.55,0.17,,1.32,0.05,0.08,0.25,0.18,-1.31,1256.28,8.01,,,-2.995732274,-138.671607,1.4532048081,-0.113064566,0.4612217079,0.0668988851
05N0110,9.08,0.07,0.10,62.55,1.15,0.01,11.68,0.54,0.80,0.80,2.00,0.57,0.01,,10.41,0.14,,1.15,0.10,0.13,0.20,0.21,-0.62,1280.9,8.125,,,-2.302585093,20.602936111,0.7609364496,0.3059792868,0.6236935168,0.1521813356
05N0111,6.10,0.08,0.09,65.93,0.91,0.02,12.19,0.69,1.17,0.77,1.92,0.38,0.01,,10.97,0.11,,1.20,0.12,0.19,0.19,0.20,-0.37,1305.09,8.28,,,-2.120263536,270.47339093,0.0723969133,0.3379011179,0.3841420498,-0.187007533
05N0112,5.55,0.09,0.20,68.49,0.90,0.02,13.16,2.81,2.28,1.76,2.06,0.35,0.01,0.01,11.40,0.11,,1.29,0.50,0.37,0.44,0.22,1.03,297.86,10.145,,,-0.693147181,-530.7447498,-0.623259459,1.2966763127,-0.323032674,0.2384808486
05N0254,5.98,0.01,0.03,63.69,0.62,0.01,16.30,0.05,0.05,0.17,1.30,0.37,,,10.60,0.08,,1.60,0.01,0.01,0.04,0.14,-3.00,1316.76,13.63,,,-4.605170186,200.21016341,0.9798741551,-0.843971338,0.3443335139,-1.679906169
05N0370,4.21,0.10,0.18,70.58,0.33,0.01,8.36,3.86,1.29,1.44,1.78,0.26,0.01,0.01,11.75,0.04,,0.82,0.69,0.21,0.36,0.19,1.35,460.15,3.315,,,-0.371063681,-285.2600536,-1.097332649,-0.105928055,0.160872022,0.3722497208
05N0371,3.37,0.07,0.12,69.55,0.40,0.01,9.69,3.28,1.11,1.63,1.71,0.21,0.01,,11.58,0.05,,0.95,0.58,0.18,0.41,0.18,1.19,464.49,3.12,,,-0.544727175,-315.2863302,-0.870939883,-0.245629173,0.1350678006,0.1642444455
05N0375,3.93,0.11,0.09,73.47,0.51,0.02,10.66,1.04,1.26,1.38,1.95,0.25,0.02,,12.23,0.06,,1.05,0.19,0.20,0.34,0.21,0.04,527.95,5.8,,,-1.660731207,-269.5591213,-0.712972101,0.4068675368,0.0689120602,-0.248530174
05N0376,2.48,0.08,0.13,52.11,0.31,0.01,7.07,15.00,0.80,2.55,1.33,0.16,0.01,,8.67,0.04,,0.69,2.67,0.13,0.63,0.14,2.71,519.86,5.605,,,0.9820784724,-20.7931722,-0.984862753,-2.031116026,-1.50871226,0.8077056247
05N0548,6.83,0.07,0.09,57.20,0.80,0.02,17.94,1.03,0.69,1.26,2.08,0.43,0.01,,9.52,0.10,,1.76,0.18,0.11,0.31,0.22,0.03,448.52,15.33,,,-1.714798428,-599.5228112,0.7218462746,0.1686832351,-0.232884336,-1.121489536
05N0549,4.56,0.06,0.07,59.15,0.55,0.03,8.25,0.95,1.55,0.38,2.44,0.29,0.01,,9.85,0.07,,0.81,0.17,0.25,0.09,0.26,-0.05,448.97,15.33,,,-1.771956842,-351.4748137,-0.896003153,0.5792536551,0.0908670301,0.3208144985
05N0550,5.43,0.12,0.24,64.41,0.89,0.03,13.08,1.86,1.78,1.36,3.23,0.34,0.02,0.01,10.72,0.11,,1.28,0.33,0.29,0.34,0.34,0.62,412.39,13.9,,,-1.108662625,-330.9561935,-0.734926933,1.6439710162,-0.595774238,-0.195684343
05N0551,6.45,0.13,0.13,60.88,0.81,0.02,16.24,1.64,1.41,1.44,2.61,0.40,0.02,,10.13,0.10,,1.59,0.29,0.23,0.36,0.28,0.49,419.52,13.745,,,-1.237874356,-427.9038603,0.0212217667,1.1223769277,-0.794350747,-0.824482137
05N0552,10.11,0.20,0.19,57.99,1.72,0.03,14.69,1.59,0.79,2.25,1.40,0.63,0.03,0.01,9.65,0.21,,1.44,0.28,0.13,0.56,0.15,0.46,481.93,13.705,,,-1.272965676,-1007.893682,2.0433819911,0.4812744445,-0.158692148,0.1934074737
05N0581,4.64,0.06,0.12,69.86,0.71,0.03,10.54,0.57,0.64,0.79,1.93,0.29,0.01,,11.63,0.09,,1.03,0.10,0.10,0.19,0.20,-0.56,1201.76,13.91,,,-2.302585093,195.42001936,-0.189579588,-0.225142467,0.7827023946,-0.186956411
05N0582,3.88,0.09,0.12,75.39,0.74,0.03,9.28,0.50,0.90,0.75,2.04,0.24,0.01,,12.55,0.09,,0.91,0.09,0.15,0.19,0.22,-0.69,1201.76,13.91,,,-2.407945609,281.34085043,-0.679965427,0.1102792858,0.8834795852,0.0167265572
05N0583,4.25,0.08,0.13,73.29,0.75,0.03,9.74,0.31,0.74,0.75,1.99,0.27,0.01,,12.20,0.09,,0.96,0.05,0.12,0.19,0.21,-1.17,1201.76,13.91,,,-2.995732274,225.2088724,-0.423930471,-0.048910511,0.9047724177,-0.070679084
05N0584,4.25,0.10,0.11,74.63,0.74,0.03,10.34,0.62,0.76,0.83,2.13,0.27,0.01,,12.42,0.09,,1.01,0.11,0.12,0.21,0.23,-0.48,1201.76,13.91,,,-2.207274913,262.51915326,-0.519680447,0.0617223173,0.8303338336,-0.164562385
05N0585,3.95,0.07,0.12,76.44,0.75,0.03,10.09,0.43,0.69,0.73,2.12,0.25,0.01,,12.72,0.09,,0.99,0.08,0.11,0.18,0.23,-0.84,1201.76,13.91,,,-2.525728644,266.45572131,-0.571510501,0.0033884725,0.9448153051,-0.222813491
05N0586,3.85,0.08,0.12,78.08,0.74,0.03,9.54,0.46,0.74,0.70,2.06,0.24,0.01,,13.00,0.09,,0.94,0.08,0.12,0.17,0.22,-0.78,1201.76,13.91,,,-2.525728644,267.68208558,-0.634739284,-0.0137971,1.0216039319,-0.15164314
05N0587,2.88,0.09,0.11,87.73,0.71,0.03,7.70,0.44,0.84,0.53,1.89,0.18,0.01,,14.60,0.09,,0.76,0.08,0.14,0.13,0.20,-0.82,1201.76,13.91,,,-2.525728644,300.11585338,-1.007891375,-0.062345711,1.4142862814,0.0094534198
05N0588,3.39,0.10,0.13,91.99,0.72,0.03,8.72,0.52,0.95,0.67,2.02,0.21,0.01,,15.31,0.09,,0.86,0.09,0.15,0.17,0.21,-0.65,1201.76,13.91,,,-2.407945609,315.05201107,-1.044600464,0.1494607884,1.4095046949,-0.137476497
05N0589,4.70,0.06,0.11,72.55,0.79,0.03,9.57,0.41,1.03,0.75,2.09,0.29,0.01,,12.08,0.10,,0.94,0.07,0.17,0.19,0.22,-0.89,1201.76,13.91,,,-2.659260037,236.27858515,-0.492196304,0.2686936771,0.7887929908,0.1054700853
05N0665,2.51,0.07,0.11,35.30,0.35,0.01,7.15,18.00,0.89,8.94,1.54,0.16,0.01,,5.88,0.04,,0.70,3.21,0.14,2.22,0.16,2.89,307.8,11.5,,,1.1662709371,-291.0841902,-1.048510952,-1.439498956,-2.669261388,3.5810685488
05N0666,4.57,0.09,0.14,64.89,0.60,0.01,10.78,2.59,2.26,0.89,2.84,0.29,0.01,0.01,10.80,0.07,,1.06,0.46,0.36,0.22,0.30,0.95,380.24,8.965,,,-0.776528789,-241.2318071,-1.377057412,1.3771662045,-0.421734186,0.119566895
05N0669,4.90,0.12,0.22,63.18,0.65,0.02,12.33,2.62,1.21,2.26,3.75,0.31,0.02,0.01,10.52,0.08,,1.21,0.47,0.20,0.56,0.40,0.96,327.78,9.205,,,-0.755022584,-322.1831359,-1.106692334,1.4635798438,-0.67827645,0.0028096049
05N0671,3.82,0.07,0.12,53.89,0.48,0.01,9.70,13.12,1.89,2.19,2.03,0.24,0.01,,8.97,0.06,,0.95,2.34,0.31,0.54,0.22,2.57,303.16,11.035,,,0.8501509294,-137.025855,-1.295697528,-0.375313656,-1.892922489,0.5699216006
05N0672,3.35,0.05,0.08,51.14,0.42,0.01,9.64,15.47,1.54,1.95,2.24,0.21,0.01,,8.51,0.05,,0.95,2.76,0.25,0.48,0.24,2.74,282.69,8.38,,,1.0152306797,-66.38421059,-1.378393142,-0.900653988,-2.174493246,0.2822205218
05N0877,4.13,0.07,0.27,65.27,0.80,0.02,10.68,0.99,1.69,0.78,1.79,0.26,0.01,0.01,10.86,0.10,,1.05,0.18,0.27,0.19,0.19,-0.01,1202.3,9.575,,,-1.714798428,293.38792564,-0.481875063,0.4838882455,0.2755462089,0.1225793188
05N0882,3.62,0.07,0.09,71.76,0.79,0.03,10.92,1.29,1.86,0.70,2.21,0.23,0.01,,11.94,0.10,,1.07,0.23,0.30,0.17,0.23,0.25,1253.17,10.325,,,-1.46967597,460.37191605,-0.895436231,0.8343553069,0.2021247136,-0.048954359
05N0883,2.02,0.04,0.06,75.99,0.45,0.01,7.78,1.23,2.14,0.38,2.30,0.13,0.01,,12.65,0.06,,0.76,0.22,0.35,0.10,0.24,0.21,1216.95,10.57,,,-1.514127733,615.20560569,-1.78782727,0.9074636255,0.2868021575,0.2176227374
06N0243,1.90,0.04,0.09,32.16,0.26,0.01,5.77,21.49,0.75,3.88,1.26,0.12,0.01,,5.35,0.03,,0.57,3.83,0.12,0.96,0.13,3.07,342.14,7.15,,,1.3428648032,-57.28285616,-1.006225371,-2.856249501,-2.845609787,1.5827413884
06N0248,2.01,0.04,0.06,30.34,0.25,0.01,5.55,27.13,0.69,4.06,1.10,0.13,0.01,,5.05,0.03,,0.54,4.84,0.11,1.01,0.12,3.30,311.38,6.875,,,1.5769147207,43.42897253,-1.102434266,-3.505937943,-3.542053943,1.597625997
06N0250,5.06,0.08,0.07,63.57,0.73,0.02,12.05,1.64,1.84,0.89,2.11,0.32,0.01,,10.58,0.09,,1.18,0.29,0.30,0.22,0.22,0.49,340.76,7.48,,,-1.237874356,-493.5971816,-0.533593522,0.8007249019,-0.176850728,-0.065318372
06N0251,4.93,0.10,0.19,65.03,0.56,0.02,12.19,2.31,2.87,1.03,3.03,0.31,0.01,0.01,10.82,0.07,,1.20,0.41,0.46,0.26,0.32,0.84,305.55,5.905,,,-0.891598119,-235.9382519,-1.580188821,2.0880040371,-0.776040871,0.0773275963
06N0252,2.46,0.05,0.08,55.68,0.33,0.01,8.56,14.15,1.34,2.45,2.06,0.15,0.01,,9.27,0.04,,0.84,2.52,0.22,0.61,0.22,2.65,273.07,6.89,,,0.9242589015,-111.8749174,-1.52231959,-1.015756401,-1.754506996,0.5664574769
06N0256,1.95,0.24,0.03,90.10,0.61,0.02,4.68,0.12,0.07,0.20,0.55,0.12,0.03,,15.00,0.08,,0.46,0.02,0.01,0.05,0.06,-2.12,1441.85,15.99,,,-3.912023005,371.95136558,-0.20704709,-1.41665587,1.5798581115,-0.21494006
06N0529,4.57,0.12,0.16,74.15,0.74,0.03,11.84,0.42,0.92,0.92,2.41,0.29,0.02,0.01,12.34,0.09,,1.16,0.07,0.15,0.23,0.26,-0.87,1210.17,13.49,,,-2.659260037,332.34474356,-0.462996579,0.5681895689,0.3519356865,-0.538980787
06N0678,17.80,0.17,0.25,23.57,2.17,0.01,8.88,1.54,0.19,11.38,0.09,1.11,0.02,0.01,3.92,0.27,,0.87,0.27,0.03,2.82,0.01,0.43,3955.78,21.67,,,-1.30933332,1604.8466505,4.1145300368,0.5077985504,0.0590800411,6.2161827008
06N0680,21.18,0.17,0.30,20.62,4.02,0.02,11.45,2.45,0.39,2.94,0.13,1.33,0.02,0.01,3.43,0.50,,1.12,0.44,0.06,0.73,0.01,0.90,3780.01,21.755,,,-0.820980552,911.27218713,6.3735876376,0.0285541807,0.7974794579,3.4479875448
06N0683,12.64,0.22,0.39,22.68,2.04,0.02,14.94,2.79,0.37,3.79,0.12,0.79,0.03,0.01,3.77,0.26,,1.47,0.50,0.06,0.94,0.01,1.03,6865.68,17.175,,,-0.693147181,4967.6222408,4.0866601076,-0.61267479,-0.825512784,1.4266394238
06N0830,3.83,0.01,0.03,75.69,0.76,0.01,12.35,0.06,0.01,0.15,0.18,0.24,,,12.60,0.09,,1.21,0.01,,0.04,0.02,-2.81,1179.72,16.755,,,-4.605170186,76.615506819,0.4510860685,-0.798554996,0.7773120617,-0.843252648
06N0834,3.62,0.01,0.04,67.92,0.72,0.01,10.70,0.03,0.01,0.07,0.17,0.23,,,11.31,0.09,,1.05,0.01,,0.02,0.02,-3.51,1188.4,16.79,,,-4.605170186,66.69756133,0.4799857139,-0.925086504,0.6859906721,-0.476835682
06N0835,5.21,0.01,0.04,57.91,0.89,0.01,16.53,0.04,0.02,0.08,0.33,0.33,,,9.64,0.11,,1.62,0.01,,0.02,0.04,-3.22,1191.01,16.825,,,-4.605170186,11.545406396,1.2784592792,-0.64047303,0.0041146849,-1.319631737
06N0840,3.28,0.00,0.05,74.22,0.49,0.01,13.69,0.04,0.03,0.07,0.44,0.21,,,12.35,0.06,,1.34,0.01,0.01,0.02,0.05,-3.22,1198.35,16.78,,,-4.605170186,117.81791238,0.5787796896,-1.506612238,0.8762825419,-1.514735553
06N0898,3.95,0.02,0.06,79.82,0.70,0.03,7.64,0.03,0.06,0.30,0.88,0.25,,,13.29,0.09,,0.75,,0.01,0.07,0.09,-3.51,1235.24,10.635,,,,138.24617093,0.0804808874,-1.506677248,1.2611618189,-0.251923421
06N0899,2.85,0.01,0.02,85.45,1.12,0.03,6.72,0.03,0.08,0.23,0.58,0.18,,,14.22,0.14,,0.66,0.01,0.01,0.06,0.06,-3.51,1258.78,9.815,,,-4.605170186,-24.36960804,0.3280176872,-1.390159542,2.0189802291,0.0757882243
06N0904,4.68,0.03,0.09,70.42,1.05,0.03,15.84,0.06,0.25,0.80,2.77,0.29,,,11.72,0.13,,1.55,0.01,0.04,0.20,0.29,-2.81,1295.68,10.49,,,-4.605170186,291.10454468,0.2311791679,0.2638478087,0.4452470399,-1.228263881
06N0905,3.41,0.09,0.05,79.76,0.97,0.03,10.14,0.05,0.16,0.46,1.55,0.21,0.01,,13.28,0.12,,0.99,0.01,0.03,0.11,0.16,-3.00,1352.24,9.755,,,-4.605170186,230.5815989,0.0142886349,-0.740468244,1.4992190289,-0.374147127
06N0906,5.52,0.07,0.08,77.91,0.79,0.03,10.55,0.03,0.10,0.43,1.64,0.35,0.01,,12.97,0.10,,1.04,,0.02,0.11,0.17,-3.51,1350.13,9.875,,,,275.01156248,0.1089981728,-0.880712265,1.0583734569,-0.512199778
06N0909,5.15,0.04,0.11,63.11,1.05,0.02,16.32,0.06,0.27,0.86,3.37,0.32,0.01,,10.50,0.13,,1.60,0.01,0.04,0.21,0.36,-2.81,1224.38,10.64,,,-4.605170186,261.67364861,0.0835041563,0.5796666737,0.2746079147,-1.110919996
06N0910,2.06,0.02,0.03,86.04,1.02,0.03,5.72,0.04,0.08,0.30,0.65,0.13,,,14.32,0.13,,0.56,0.01,0.01,0.07,0.07,-3.22,1132.23,10.205,,,-4.605170186,-94.38971854,0.0462138943,-1.413441381,2.0554375417,0.1985335926
06N0911,4.87,0.03,0.06,74.31,1.02,0.03,12.77,0.05,0.25,0.54,2.01,0.30,,,12.37,0.13,,1.25,0.01,0.04,0.13,0.21,-3.00,1400,9.895,,,-4.605170186,287.39121256,0.3410025834,-0.238267123,0.9204289502,-0.776314939
06N1044,15.03,0.16,0.36,44.06,2.63,0.03,20.61,0.24,0.09,0.97,0.55,0.94,0.02,0.01,7.33,0.33,,2.02,0.04,0.01,0.24,0.06,-1.43,1859.79,9.71,,,-3.218875825,-302.6638367,4.7074254705,-0.239037305,0.4478695999,-0.481415175
06N1045,5.08,0.04,0.04,67.32,0.98,0.01,12.43,0.52,0.98,0.76,1.89,0.32,0.01,,11.20,0.12,,1.22,0.09,0.16,0.19,0.20,-0.65,1262.12,11.01,,,-2.407945609,215.24338476,0.0913934443,0.1783130342,0.5293039361,-0.285525678
06N1095,2.38,0.03,0.04,74.01,0.30,0.01,8.32,5.77,1.02,0.92,2.31,0.15,,,12.32,0.04,,0.82,1.03,0.16,0.23,0.24,1.75,257.28,16.805,,,0.0295588022,-310.6681309,-1.43895205,-0.38181425,-0.167493035,-0.235851092
06N1097,0.20,0.01,0.02,7.81,0.04,0.00,0.86,28.15,0.17,0.17,0.31,0.01,,,1.30,0.01,,0.08,5.02,0.03,0.04,0.03,3.34,255.1,16.87,,,1.6134299337,-8.020266944,-0.582777046,-5.439403416,-3.735675052,0.7432331419
06N1098,1.85,0.03,0.10,31.72,0.27,0.01,5.13,21.42,0.53,1.71,1.35,0.12,,,5.28,0.03,,0.50,3.82,0.09,0.43,0.14,3.06,254.13,16.125,,,1.3402504226,-105.6974459,-0.887574832,-3.207769231,-2.821255937,0.6885767067
06N1101,2.63,0.06,0.08,77.35,0.38,0.01,8.65,3.59,1.14,1.24,2.49,0.16,0.01,,12.87,0.05,,0.85,0.64,0.18,0.31,0.26,1.28,258.32,16.86,,,-0.446287103,-376.1817516,-1.538111602,0.0998052775,0.2937360096,0.0358867951
06N1108,4.35,0.06,0.05,73.13,0.81,0.03,10.28,0.31,0.69,0.66,1.90,0.27,0.01,,12.17,0.10,,1.01,0.06,0.11,0.16,0.20,-1.17,1207.91,12.285,,,-2.813410717,195.93560458,-0.251672198,-0.149593143,0.9325697424,-0.187760387
06N1109,5.18,0.04,0.07,75.82,0.81,0.03,10.80,0.38,0.83,0.78,2.01,0.32,,,12.62,0.10,,1.06,0.07,0.13,0.19,0.21,-0.97,1207.91,12.285,,,-2.659260037,212.45162291,-0.211287869,0.1509059162,0.7334262107,-0.308979618
06N1110,5.30,0.06,0.06,76.51,0.80,0.03,11.17,0.51,0.70,0.74,1.83,0.33,0.01,,12.74,0.10,,1.10,0.09,0.11,0.18,0.19,-0.67,1207.91,12.285,,,-2.407945609,166.28108065,-0.11032182,-0.099219461,0.9586434245,-0.328978343
06N1111,5.03,0.03,0.05,73.03,0.72,0.02,10.57,0.42,0.11,0.48,1.06,0.32,,,12.15,0.09,,1.04,0.07,0.02,0.12,0.11,-0.87,1207.91,12.285,,,-2.659260037,43.625945409,0.4902162301,-1.029045032,1.0527304462,-0.537938151
06N1112,4.73,0.03,0.06,85.44,0.91,0.03,10.06,0.37,0.18,0.57,1.45,0.30,,,14.22,0.11,,0.99,0.07,0.03,0.14,0.15,-0.99,1207.91,12.285,,,-2.659260037,76.30805058,0.1029376657,-0.638715535,1.4373474424,-0.477989409
06N1113,4.99,0.04,0.06,74.21,0.81,0.03,10.67,0.48,0.72,0.72,1.86,0.31,0.01,,12.35,0.10,,1.05,0.09,0.12,0.18,0.20,-0.73,1207.91,12.285,,,-2.407945609,188.23301408,-0.20428018,-0.046792933,0.8897282935,-0.205021421
06N1114,4.65,0.04,0.06,79.29,0.84,0.04,9.71,0.36,0.77,0.63,1.91,0.29,0.01,,13.20,0.11,,0.95,0.06,0.12,0.16,0.20,-1.02,1207.91,12.285,,,-2.813410717,173.71823042,-0.333725537,-0.023189531,1.1740217725,-0.070584804
06N1115,4.23,0.04,0.04,80.55,0.74,0.02,8.71,0.30,0.48,0.51,1.48,0.26,0.01,,13.41,0.09,,0.85,0.05,0.08,0.13,0.16,-1.20,1207.91,12.285,,,-2.995732274,161.25682497,-0.32816894,-0.526451408,1.3767707977,-0.097832887
06N1117,0.92,0.04,0.04,81.61,0.25,0.01,3.82,0.02,0.01,0.10,0.10,0.06,0.01,,13.58,0.03,,0.37,,,0.02,0.01,-3.91,289.67,10.62,,,,-570.7512074,-1.048389278,-1.579616916,1.2447760737,0.35150394
06N1118,0.21,0.00,0.05,85.88,0.21,0.01,0.84,0.01,0.01,0.04,0.10,0.01,,,14.29,0.03,,0.08,,,0.01,0.01,-4.61,1177.84,16.885,,,,350.68237216,-1.348880028,-1.614526733,1.4230620737,0.7113513566
07N0375,31.03,0.06,0.18,15.49,5.88,0.06,16.75,0.02,0.05,0.55,0.77,1.94,0.01,0.01,2.58,0.74,,1.64,,0.01,0.14,0.08,-3.91,5553.42,20.14,,,,1944.6970084,9.2629330377,0.7965198212,1.6784110175,3.1110866773
07N0376,31.32,0.18,0.50,7.16,5.51,0.09,9.32,0.06,0.04,0.58,0.20,1.96,0.03,0.02,1.19,0.69,0.01,0.91,0.01,0.01,0.14,0.02,-2.81,2335.69,17.525,,,-4.605170186,-1433.626096,9.4662236204,0.2425015659,0.7759962999,3.4306888912
07N0400,4.33,0.02,0.04,74.80,1.11,0.01,11.61,0.14,0.03,0.21,0.27,0.27,,,12.45,0.14,,1.14,0.02,0.01,0.05,0.03,-1.97,1160.66,14.985,,,-3.912023005,-189.930111,1.1522350325,-1.458671053,1.3788218526,-0.683626616
07N0726,6.97,0.11,0.20,58.44,0.90,0.02,16.45,0.70,2.02,1.60,3.16,0.44,0.02,0.01,9.73,0.11,,1.61,0.12,0.33,0.40,0.34,-0.36,1028.41,6.575,,,-2.120263536,234.7558547,-0.280012426,2.1161122571,-0.977291616,-0.507379447
07N0727,6.00,0.09,0.23,60.92,0.90,0.02,13.85,0.69,2.09,1.36,2.61,0.38,0.01,0.01,10.14,0.11,,1.36,0.12,0.34,0.34,0.28,-0.37,1028.41,6.575,,,-2.120263536,173.11412237,-0.483507447,1.6106341976,-0.317528002,0.0423703297
07N0736,4.05,0.04,0.08,73.60,1.09,0.02,9.90,0.45,2.14,0.81,1.62,0.25,0.01,,12.25,0.14,,0.97,0.08,0.34,0.20,0.17,-0.80,1041.51,7.055,,,-2.525728644,65.983538299,-0.505158688,0.8816332329,0.5694293502,0.4591023197
07N0796,4.88,0.11,0.14,67.42,0.62,0.02,12.56,0.69,1.05,1.29,2.47,0.31,0.02,0.01,11.22,0.08,,1.23,0.12,0.17,0.32,0.26,-0.37,891.97,10.07,,,-2.120263536,33.937044808,-0.382727303,0.6504485508,-0.02921552,-0.450816943
07N0797,4.67,0.13,0.09,70.06,0.67,0.03,12.62,0.77,1.21,1.20,2.41,0.29,0.02,,11.66,0.08,,1.24,0.14,0.19,0.30,0.26,-0.26,891.97,10.07,,,-1.966112856,78.078193858,-0.500583855,0.7222435525,-0.102725645,-0.550506811
07N0798,4.68,0.14,0.15,70.34,0.62,0.02,12.01,0.68,1.18,1.17,2.51,0.29,0.02,0.01,11.71,0.08,,1.18,0.12,0.19,0.29,0.27,-0.39,848.31,9.475,,,-2.120263536,31.254837082,-0.600772046,0.7828158159,0.0328310972,-0.425398289
07N0799,4.73,0.15,0.12,67.84,0.60,0.02,11.53,0.78,1.19,1.19,2.32,0.30,0.02,,11.29,0.07,,1.13,0.14,0.19,0.30,0.25,-0.25,848.31,9.475,,,-1.966112856,29.226553409,-0.531651439,0.616246159,-0.099206866,-0.341087235
08N0099,4.34,0.08,0.09,57.52,0.51,0.01,15.02,2.71,3.21,1.78,1.95,0.27,0.01,,9.57,0.06,,1.47,0.48,0.52,0.44,0.21,1.00,2150.18,6.055,,,-0.733969175,1594.7578426,-1.071577444,1.7737583143,-1.407571866,-0.05739812
08N0100,4.85,0.08,0.17,57.01,0.55,0.01,13.59,2.43,2.66,1.85,1.74,0.30,0.01,0.01,9.49,0.07,,1.33,0.43,0.43,0.46,0.19,0.89,2166.13,6.005,,,-0.84397007,1448.4236547,-0.730289539,1.2752411101,-0.905316926,0.2267449443
08N0111,5.90,0.05,0.06,65.79,0.67,0.02,11.27,0.46,1.28,1.11,1.21,0.37,0.01,,10.95,0.08,,1.11,0.08,0.21,0.28,0.13,-0.78,968.68,2.79,,,-2.525728644,-75.84184439,0.0619953365,0.04593606,0.3989120782,0.0562787937
08N0112,5.46,0.03,0.01,70.32,0.63,0.02,9.43,0.21,1.31,1.12,1.48,0.34,,,11.70,0.08,,0.92,0.04,0.21,0.28,0.16,-1.56,946.28,2.87,,,-3.218875825,-47.35830548,-0.267216256,0.2482809886,0.4926117962,0.247237951
08N0113,6.86,0.04,0.26,59.70,0.70,0.02,11.14,0.24,1.07,1.20,1.58,0.43,0.01,0.01,9.94,0.09,,1.09,0.04,0.17,0.30,0.17,-1.43,935.66,2.99,,,-3.218875825,-177.9461318,0.2543328362,0.127964472,0.4367377916,0.2537579144
08N0114,6.01,0.04,0.12,65.96,0.66,0.02,10.12,0.31,1.28,1.27,1.48,0.38,0.01,,10.98,0.08,,0.99,0.06,0.21,0.31,0.16,-1.17,938.81,2.935,,,-2.813410717,-91.2060478,-0.13527088,0.2216286494,0.4714990067,0.3436210664
